series_id,num_points,num_anomaly_points,num_true_event_windows,num_pred_event_windows,auprc,point_precision,point_recall,point_f1,point_auroc,point_auprc,event_precision,event_recall,event_f1,false_positive_event_count,event_count_true,event_count_pred,method,donor_policy,synthesis_method,labeled_fraction
domain_c/series_011,120,73,9,5,0.9959363385111171,1.0,0.821917808219178,0.9022556390977443,0.9935878752550277,0.9959363385111171,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
domain_c/series_014,120,65,10,5,0.9900180456798102,1.0,0.6307692307692307,0.7735849056603774,0.9862937062937063,0.9900180456798102,1.0,0.5,0.6666666666666666,0.0,10.0,5.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
domain_c/series_017,120,67,10,7,0.9912382963222518,1.0,0.7313432835820896,0.8448275862068966,0.9871867079695861,0.9912382963222518,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
domain_c/series_020,120,64,10,8,0.9988196039035591,1.0,0.9375,0.967741935483871,0.9986049107142857,0.9988196039035591,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
domain_c/series_023,120,62,8,7,0.9931200511955838,1.0,0.8064516129032258,0.8928571428571429,0.9924916573971079,0.9931200511955838,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
domain_c/series_026,120,67,8,7,0.998255648742346,1.0,0.8059701492537313,0.8925619834710744,0.997747113489158,0.998255648742346,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
domain_c/series_029,120,66,9,5,0.978423806877448,0.9464285714285714,0.803030303030303,0.8688524590163934,0.9732042648709315,0.978423806877448,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
domain_c/series_002,120,61,9,7,0.9716231403104687,0.9347826086956522,0.7049180327868853,0.8037383177570093,0.9736037788274521,0.9716231403104687,1.0,0.7777777777777778,0.8750000000000001,0.0,9.0,7.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_005,120,62,10,7,0.9922385279387187,0.9811320754716981,0.8387096774193549,0.9043478260869565,0.9916573971078976,0.9922385279387187,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_008,120,68,10,7,0.9978768650741403,1.0,0.8529411764705882,0.9206349206349206,0.9971719457013575,0.9978768650741403,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_011,120,73,9,5,0.9959363385111171,1.0,0.821917808219178,0.9022556390977443,0.9935878752550277,0.9959363385111171,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_014,120,65,10,5,0.9900180456798102,1.0,0.6307692307692307,0.7735849056603774,0.9862937062937063,0.9900180456798102,1.0,0.5,0.6666666666666666,0.0,10.0,5.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_017,120,67,10,7,0.9912382963222518,1.0,0.7313432835820896,0.8448275862068966,0.9871867079695861,0.9912382963222518,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_020,120,64,10,8,0.9988196039035591,1.0,0.9375,0.967741935483871,0.9986049107142857,0.9988196039035591,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_023,120,62,8,7,0.9931200511955838,1.0,0.8064516129032258,0.8928571428571429,0.9924916573971079,0.9931200511955838,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_026,120,67,8,7,0.998255648742346,1.0,0.8059701492537313,0.8925619834710744,0.997747113489158,0.998255648742346,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_029,120,66,9,5,0.978423806877448,0.9464285714285714,0.803030303030303,0.8688524590163934,0.9732042648709315,0.978423806877448,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
domain_c/series_002,120,61,9,8,0.9825761816662993,0.9433962264150944,0.819672131147541,0.8771929824561403,0.981661572659072,0.9825761816662993,1.0,0.8888888888888888,0.9411764705882353,0.0,9.0,8.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_005,120,62,10,8,0.992342369675107,0.9824561403508771,0.9032258064516129,0.9411764705882353,0.9916573971078977,0.992342369675107,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_008,120,68,10,7,0.997099011307699,1.0,0.9264705882352942,0.9618320610687023,0.9960407239819005,0.997099011307699,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_011,120,73,9,6,0.9957390134089528,1.0,0.8767123287671232,0.9343065693430657,0.9934421451471874,0.9957390134089528,1.0,0.6666666666666666,0.8,0.0,9.0,6.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_014,120,65,10,8,0.989458892167125,1.0,0.8153846153846154,0.8983050847457628,0.9855944055944056,0.989458892167125,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_017,120,67,10,7,0.9908314857440024,1.0,0.8955223880597015,0.9448818897637795,0.9850746268656716,0.9908314857440024,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_020,120,64,10,8,0.9997596153846153,1.0,0.984375,0.9921259842519685,0.9997209821428571,0.9997596153846153,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_023,120,62,8,6,0.9938412721622434,0.9811320754716981,0.8387096774193549,0.9043478260869565,0.9933259176863182,0.9938412721622434,1.0,0.75,0.8571428571428571,0.0,8.0,6.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_026,120,67,8,7,0.9975250742896494,1.0,0.8507462686567164,0.9193548387096774,0.9969022810475923,0.9975250742896494,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_029,120,66,9,6,0.9887386114304385,0.95,0.8636363636363636,0.9047619047619048,0.9861111111111112,0.9887386114304385,1.0,0.6666666666666666,0.8,0.0,9.0,6.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_002,120,61,9,7,0.9819823861379161,0.9272727272727272,0.8360655737704918,0.8793103448275862,0.982495137538205,0.9819823861379161,1.0,0.7777777777777778,0.8750000000000001,0.0,9.0,7.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_005,120,62,10,8,0.9960144780484892,0.9827586206896551,0.9193548387096774,0.95,0.9958286985539488,0.9960144780484892,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_008,120,68,10,7,0.998271987778532,0.9701492537313433,0.9558823529411765,0.9629629629629629,0.997737556561086,0.998271987778532,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_011,120,73,9,5,0.9962418096255421,0.9857142857142858,0.9452054794520548,0.965034965034965,0.9941707956863888,0.9962418096255421,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_014,120,65,10,8,0.9870976774417712,1.0,0.8615384615384616,0.9256198347107438,0.9827972027972027,0.9870976774417712,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_017,120,67,10,7,0.9898911263350776,0.9838709677419355,0.9104477611940298,0.9457364341085271,0.9846522106448887,0.9898911263350776,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_020,120,64,10,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_023,120,62,8,6,0.985751390256916,0.9636363636363636,0.8548387096774194,0.905982905982906,0.9841490545050056,0.985751390256916,1.0,0.75,0.8571428571428571,0.0,8.0,6.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_026,120,67,8,7,0.9982746188187532,1.0,0.9253731343283582,0.9612403100775194,0.9977471134891579,0.9982746188187532,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_029,120,66,9,5,0.9843509162147123,0.9384615384615385,0.9242424242424242,0.9312977099236641,0.9814814814814814,0.9843509162147123,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
domain_c/series_002,120,61,9,8,0.9825761816662993,0.9433962264150944,0.819672131147541,0.8771929824561403,0.981661572659072,0.9825761816662993,1.0,0.8888888888888888,0.9411764705882353,0.0,9.0,8.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_005,120,62,10,8,0.992342369675107,0.9824561403508771,0.9032258064516129,0.9411764705882353,0.9916573971078977,0.992342369675107,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_008,120,68,10,7,0.997099011307699,1.0,0.9264705882352942,0.9618320610687023,0.9960407239819005,0.997099011307699,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_011,120,73,9,6,0.9957390134089528,1.0,0.8767123287671232,0.9343065693430657,0.9934421451471874,0.9957390134089528,1.0,0.6666666666666666,0.8,0.0,9.0,6.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_014,120,65,10,8,0.989458892167125,1.0,0.8153846153846154,0.8983050847457628,0.9855944055944056,0.989458892167125,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_017,120,67,10,7,0.9908314857440024,1.0,0.8955223880597015,0.9448818897637795,0.9850746268656716,0.9908314857440024,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_020,120,64,10,8,0.9997596153846153,1.0,0.984375,0.9921259842519685,0.9997209821428571,0.9997596153846153,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_023,120,62,8,6,0.9938412721622434,0.9811320754716981,0.8387096774193549,0.9043478260869565,0.9933259176863182,0.9938412721622434,1.0,0.75,0.8571428571428571,0.0,8.0,6.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_026,120,67,8,7,0.9975250742896494,1.0,0.8507462686567164,0.9193548387096774,0.9969022810475923,0.9975250742896494,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_029,120,66,9,6,0.9887386114304385,0.95,0.8636363636363636,0.9047619047619048,0.9861111111111112,0.9887386114304385,1.0,0.6666666666666666,0.8,0.0,9.0,6.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
domain_c/series_002,120,61,9,7,0.9722160042326178,0.9574468085106383,0.7377049180327869,0.8333333333333334,0.9740205612670187,0.9722160042326178,1.0,0.7777777777777778,0.8750000000000001,0.0,9.0,7.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_005,120,62,10,7,0.9938787962106734,0.9814814814814815,0.8548387096774194,0.9137931034482759,0.9936040044493881,0.9938787962106734,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_008,120,68,10,7,0.9967639097360371,0.9841269841269841,0.9117647058823529,0.9465648854961832,0.9957579185520362,0.9967639097360371,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_011,120,73,9,5,0.9951737445873767,1.0,0.863013698630137,0.9264705882352942,0.9922763042844651,0.9951737445873767,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_014,120,65,10,7,0.9895430035857247,1.0,0.7846153846153846,0.8793103448275862,0.985034965034965,0.9895430035857247,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_017,120,67,10,8,0.9895849826222815,0.9827586206896551,0.8507462686567164,0.912,0.9840889890171782,0.9895849826222815,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_020,120,64,10,8,0.9992823745265151,1.0,0.9375,0.967741935483871,0.9991629464285714,0.9992823745265151,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_023,120,62,8,7,0.9899474566328073,1.0,0.8064516129032258,0.8928571428571429,0.9897107897664071,0.9899474566328073,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_026,120,67,8,6,0.9948359848626565,0.9814814814814815,0.7910447761194029,0.8760330578512396,0.9938045620951844,0.9948359848626565,1.0,0.75,0.8571428571428571,0.0,8.0,6.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_029,120,66,9,5,0.9808796771367593,0.9482758620689655,0.8333333333333334,0.8870967741935484,0.9781144781144782,0.9808796771367593,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__top50_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_002,120,61,9,8,0.9873700474264333,0.9649122807017544,0.9016393442622951,0.9322033898305084,0.9852736871353153,0.9873700474264333,1.0,0.8888888888888888,0.9411764705882353,0.0,9.0,8.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_005,120,62,10,8,0.9966217302864663,0.9841269841269841,1.0,0.992,0.996662958843159,0.9966217302864663,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_008,120,68,10,7,0.9986274509803921,1.0,0.9558823529411765,0.9774436090225563,0.9981617647058824,0.9986274509803921,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_011,120,73,9,5,0.998959597711115,1.0,0.9726027397260274,0.9861111111111112,0.9985426989215972,0.998959597711115,1.0,0.5555555555555556,0.7142857142857143,0.0,9.0,5.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_014,120,65,10,7,0.9950434963147512,1.0,0.9384615384615385,0.9682539682539683,0.9932867132867133,0.9950434963147512,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_017,120,67,10,7,0.9920838762807537,1.0,0.9253731343283582,0.9612403100775194,0.9877499295972965,0.9920838762807537,1.0,0.7,0.8235294117647058,0.0,10.0,7.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_020,120,64,10,8,0.9997596153846153,1.0,0.984375,0.9921259842519685,0.9997209821428572,0.9997596153846153,1.0,0.8,0.888888888888889,0.0,10.0,8.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_023,120,62,8,7,0.9925062471910656,0.9827586206896551,0.9193548387096774,0.95,0.9916573971078977,0.9925062471910656,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_026,120,67,8,7,0.997118385388198,1.0,0.9402985074626866,0.9692307692307692,0.996620670233737,0.997118385388198,1.0,0.875,0.9333333333333333,0.0,8.0,7.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_029,120,66,9,7,0.9886555081833459,0.9538461538461539,0.9393939393939394,0.9465648854961832,0.9854096520763188,0.9886555081833459,1.0,0.7777777777777778,0.8750000000000001,0.0,9.0,7.0,learned_prototype_event_time__strict_filter,cross_dataset_compatible,learned_prototype_event_time,0.2
domain_c/series_002,120,61,9,8,0.9747267748332968,0.9473684210526315,0.8852459016393442,0.9152542372881356,0.9738816337871631,0.9747267748332968,1.0,0.8888888888888888,0.9411764705882353,0.0,9.0,8.0,dtw_aligned_donor__cross_dataset_compatible,cross_dataset_compatible,dtw_aligned_donor,0.2
domain_c/series_005,120,62,10,8,0.9907459618158002,0.9655172413793104,0.9032258064516129,0.9333333333333333,0.9897107897664071,0.9907459618158002,1.0,0.8,0.888888888888889,0.0,10.0,8.0,dtw_aligned_donor__cross_dataset_compatible,cross_dataset_compatible,dtw_aligned_donor,0.2
