event_id,series_id,mask_policy,method,synthesis_method,donor_policy,mask_start,mask_end,event_length,num_donors,masked_region_MAE,masked_region_MSE,normalized_MAE_by_event_std,shape_correlation,boundary_continuity_error
domain_a/series_000_event_1,domain_a/series_000,middle_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,1,3,5,2,0.6010081037664508,0.4256076756865947,2.4907434914073234,-1.0,0.6010081037664508
domain_a/series_000_event_1,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,1,3,5,2,0.7146027932157522,0.5338769615024033,2.961511242509447,-1.0,0.7146027932157522
domain_a/series_000_event_1,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,2,0.7146027932157522,0.5338769615024033,2.961511242509447,-1.0,0.7146027932157522
domain_a/series_000_event_1,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,1,3,5,2,0.369082800000174,0.17971856262399302,1.5295810091906128,-0.9999999999999999,0.369082800000174
domain_a/series_000_event_1,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,1,3,5,2,0.7146027932157522,0.5338769615024033,2.961511242509447,-1.0,0.7146027932157522
domain_a/series_000_event_1,domain_a/series_000,middle_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,1,3,5,2,0.7146027932157522,0.5338769615024033,2.961511242509447,-1.0,0.7146027932157522
domain_a/series_000_event_1,domain_a/series_000,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,2,0.7171215405215796,0.5380599458668398,2.9719496266496503,-1.0,0.7171215405215796
domain_a/series_000_event_1,domain_a/series_000,middle_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,1,3,5,2,0.7171215405215796,0.5380599458668398,2.9719496266496503,-1.0,0.7171215405215796
domain_a/series_000_event_1,domain_a/series_000,suffix_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,5,2,0.4835584185035815,0.242628554739459,2.0039995734750473,1.0,0.38975111263791806
domain_a/series_000_event_1,domain_a/series_000,suffix_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,3,5,5,2,0.4904692895721654,0.24284471321236656,2.0326401309420055,1.0,0.44267191308619136
domain_a/series_000_event_1,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,3,5,5,2,0.4835584185035815,0.242628554739459,2.0039995734750473,1.0,0.38975111263791806
domain_a/series_000_event_1,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,5,2,0.4835584185035815,0.242628554739459,2.0039995734750473,1.0,0.38975111263791806
domain_a/series_000_event_1,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,3,5,5,2,0.6134829518333145,0.38437308785948954,2.542442705501299,1.0,0.7029913629988171
domain_a/series_000_event_1,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,3,5,5,2,0.4835584185035815,0.242628554739459,2.0039995734750473,1.0,0.38975111263791806
domain_a/series_000_event_1,domain_a/series_000,suffix_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,3,5,5,2,0.4835584185035815,0.242628554739459,2.0039995734750473,1.0,0.38975111263791806
domain_a/series_000_event_1,domain_a/series_000,suffix_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,5,2,0.4890087859886534,0.24693654133408827,2.0265874009172147,0.9999999999999999,0.40065184760806183
domain_a/series_000_event_1,domain_a/series_000,suffix_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,3,5,5,2,0.4890087859886534,0.24693654133408827,2.0265874009172147,0.9999999999999999,0.40065184760806183
domain_a/series_000_event_2,domain_a/series_000,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,7,2,1.0104861781740047,1.1375486407851232,1.7843195871022295,-0.9999999999999999,1.0104861781740047
domain_a/series_000_event_2,domain_a/series_000,middle_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,2,4,7,2,0.6361527667630926,0.47663600144570806,1.1233205031817857,1.0,0.6361527667630926
domain_a/series_000_event_2,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,2,4,7,2,0.5899898273882009,0.3518512636683683,1.0418058435021478,0.9999999999999999,0.5899898273882009
domain_a/series_000_event_2,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,7,2,0.5899898273882009,0.3518512636683683,1.0418058435021478,0.9999999999999999,0.5899898273882009
domain_a/series_000_event_2,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,2,4,7,2,1.0104861781740047,1.1375486407851232,1.7843195871022295,-0.9999999999999999,1.0104861781740047
domain_a/series_000_event_2,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,2,4,7,2,1.0104861781740047,1.1375486407851232,1.7843195871022295,-0.9999999999999999,1.0104861781740047
domain_a/series_000_event_2,domain_a/series_000,middle_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,2,4,7,2,0.5899898273882009,0.3518512636683683,1.0418058435021478,0.9999999999999999,0.5899898273882009
domain_a/series_000_event_2,domain_a/series_000,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,7,2,0.28154505519213724,0.08052311669469349,0.497153120430512,1.0,0.28154505519213724
domain_a/series_000_event_2,domain_a/series_000,middle_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,2,4,7,2,0.582738658140719,0.3466902789406602,1.0290017066449215,1.0,0.582738658140719
domain_a/series_000_event_2,domain_a/series_000,suffix_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,5,7,7,2,0.74556365393992,0.562951076452808,1.3165185827286272,1.0,0.8297415273780344
domain_a/series_000_event_2,domain_a/series_000,suffix_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,5,7,7,2,0.5786345308928602,0.3945714882656024,1.0217546261855455,-1.0,0.8230799602303751
domain_a/series_000_event_2,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,5,7,7,2,0.10494335324701454,0.011014890694677437,0.18530929445587302,1.0,0.10627875728690617
domain_a/series_000_event_2,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,5,7,7,2,0.10494335324701454,0.011014890694677437,0.18530929445587302,1.0,0.10627875728690617
domain_a/series_000_event_2,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,5,7,7,2,0.74556365393992,0.562951076452808,1.3165185827286272,1.0,0.8297415273780344
domain_a/series_000_event_2,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,5,7,7,2,0.74556365393992,0.562951076452808,1.3165185827286272,1.0,0.8297415273780344
domain_a/series_000_event_2,domain_a/series_000,suffix_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,5,7,7,2,0.10494335324701454,0.011014890694677437,0.18530929445587302,1.0,0.10627875728690617
domain_a/series_000_event_2,domain_a/series_000,suffix_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,5,7,7,2,0.13655867421253642,0.02617688470168972,0.2411357250095727,0.9999999999999999,0.0497910927145826
domain_a/series_000_event_2,domain_a/series_000,suffix_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,5,7,7,2,0.10967959978898012,0.012066479550659015,0.19367257310006555,0.9999999999999999,0.11575125037083733
domain_a/series_000_event_3,domain_a/series_000,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,5,10,16,2,0.5073632080706563,0.32175004375081223,0.9822204840973693,0.05705124669162854,0.7703296384962626
domain_a/series_000_event_3,domain_a/series_000,middle_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,5,10,16,2,0.6137741514605229,0.45872193048130655,1.1882247955394736,-0.9894363577279286,0.9260401085782726
domain_a/series_000_event_3,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,5,10,16,2,0.6142194707778865,0.4386065126255333,1.1890869032928955,0.7504598806058737,0.6506500895968881
domain_a/series_000_event_3,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,5,10,16,2,0.6142194707778865,0.4386065126255333,1.1890869032928955,0.7504598806058737,0.6506500895968881
domain_a/series_000_event_3,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,5,10,16,2,0.6137741514605229,0.45872193048130655,1.1882247955394736,-0.9894363577279286,0.9260401085782726
domain_a/series_000_event_3,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,5,10,16,2,0.5073632080706563,0.32175004375081223,0.9822204840973693,0.05705124669162854,0.7703296384962626
domain_a/series_000_event_3,domain_a/series_000,middle_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,5,10,16,2,0.6142194707778865,0.4386065126255333,1.1890869032928955,0.7504598806058737,0.6506500895968881
domain_a/series_000_event_3,domain_a/series_000,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,5,10,16,2,0.17312757092278505,0.03670441128615937,0.3351631411529119,0.8624543686927186,0.15316655832772957
domain_a/series_000_event_3,domain_a/series_000,middle_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,5,10,16,2,0.6224567522359578,0.4449749637157157,1.2050337170403091,0.762948325171999,0.6713885265987138
domain_a/series_000_event_3,domain_a/series_000,suffix_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,11,16,16,2,0.5450503550754323,0.43001232809540835,1.0551802241542887,-0.3308485046490412,0.7120852773185189
domain_a/series_000_event_3,domain_a/series_000,suffix_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,11,16,16,2,0.6783450591550102,0.5433515242239141,1.313229658338775,-0.2874767311744586,1.159595645742849
domain_a/series_000_event_3,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,11,16,16,2,0.3600309982890444,0.22249719508829374,0.6969953985711105,0.2517970557287353,0.40054585822236266
domain_a/series_000_event_3,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,11,16,16,2,0.3600309982890444,0.22249719508829374,0.6969953985711105,0.2517970557287353,0.40054585822236266
domain_a/series_000_event_3,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,11,16,16,2,0.6783450591550102,0.5433515242239141,1.313229658338775,-0.2874767311744586,1.159595645742849
domain_a/series_000_event_3,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,11,16,16,2,0.5450503550754323,0.43001232809540835,1.0551802241542887,-0.3308485046490412,0.7120852773185189
domain_a/series_000_event_3,domain_a/series_000,suffix_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,11,16,16,2,0.3600309982890444,0.22249719508829374,0.6969953985711105,0.2517970557287353,0.40054585822236266
domain_a/series_000_event_3,domain_a/series_000,suffix_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,11,16,16,2,0.2287378998790191,0.07117003691320026,0.4428209361197859,0.9229670074411985,0.05830534040026514
domain_a/series_000_event_3,domain_a/series_000,suffix_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,11,16,16,2,0.35972345431468444,0.22263682692771097,0.6964000144625037,0.2516437197878997,0.40054585822236266
domain_a/series_000_event_4,domain_a/series_000,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,2,0.8016494860529777,1.000924010685262,1.1340459012573958,-1.0,0.8016494860529777
domain_a/series_000_event_4,domain_a/series_000,middle_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,3,5,8,2,0.747310270965732,0.5671048288946953,1.0571754420113675,-1.0,0.747310270965732
domain_a/series_000_event_4,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,3,5,8,2,0.8016494860529777,1.000924010685262,1.1340459012573958,-1.0,0.8016494860529777
domain_a/series_000_event_4,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,2,0.8016494860529777,1.000924010685262,1.1340459012573958,-1.0,0.8016494860529777
domain_a/series_000_event_4,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,3,5,8,2,0.7079607570816644,0.5473159842019619,1.0015100225068774,-1.0,0.7079607570816644
domain_a/series_000_event_4,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,3,5,8,2,0.8016494860529777,1.000924010685262,1.1340459012573958,-1.0,0.8016494860529777
domain_a/series_000_event_4,domain_a/series_000,middle_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,3,5,8,2,0.8016494860529777,1.000924010685262,1.1340459012573958,-1.0,0.8016494860529777
domain_a/series_000_event_4,domain_a/series_000,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,2,0.4687497916163761,0.3979689949116452,0.6631124813852617,0.9999999999999998,0.4687497916163761
domain_a/series_000_event_4,domain_a/series_000,middle_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,3,5,8,2,0.794245268319989,1.0058762419294327,1.1235715943212616,-1.0,0.794245268319989
domain_a/series_000_event_4,domain_a/series_000,suffix_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,6,8,8,2,0.4587196614541704,0.35647242716432337,0.6489234521431524,1.0,0.07655647725180037
domain_a/series_000_event_4,domain_a/series_000,suffix_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,6,8,8,2,0.6526715480509888,0.42872700842536215,0.9232956632690079,-1.0,0.7050820316405146
domain_a/series_000_event_4,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,6,8,8,2,0.4587196614541704,0.35647242716432337,0.6489234521431524,1.0,0.07655647725180037
domain_a/series_000_event_4,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,6,8,8,2,0.4587196614541704,0.35647242716432337,0.6489234521431524,1.0,0.07655647725180037
domain_a/series_000_event_4,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,6,8,8,2,0.22704041935215047,0.07248703553587052,0.3211805925976121,1.0,0.3717459255233746
domain_a/series_000_event_4,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,6,8,8,2,0.4587196614541704,0.35647242716432337,0.6489234521431524,1.0,0.07655647725180037
domain_a/series_000_event_4,domain_a/series_000,suffix_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,6,8,8,2,0.4587196614541704,0.35647242716432337,0.6489234521431524,1.0,0.07655647725180037
domain_a/series_000_event_4,domain_a/series_000,suffix_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,6,8,8,2,0.4205391777485754,0.35354199917176954,0.5949117901790938,1.0,0.0001955098406103417
domain_a/series_000_event_4,domain_a/series_000,suffix_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,6,8,8,2,0.4721176335238746,0.35888284156343364,0.667876767245515,1.0,0.1033524213912087
domain_a/series_000_event_5,domain_a/series_000,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,6,2,0.24778430073325142,0.06769306153012185,1.0972626265411887,0.9999999999999998,0.24778430073325142
domain_a/series_000_event_5,domain_a/series_000,middle_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,2,4,6,2,0.2815079120786852,0.09345122333488108,1.2466008140366935,1.0,0.2815079120786852
domain_a/series_000_event_5,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,2,4,6,2,0.22978106605958293,0.05429748894658347,1.017538945477419,1.0,0.22978106605958293
domain_a/series_000_event_5,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,6,2,0.22978106605958293,0.05429748894658347,1.017538945477419,1.0,0.22978106605958293
domain_a/series_000_event_5,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,2,4,6,2,0.2815079120786852,0.09345122333488108,1.2466008140366935,1.0,0.2815079120786852
domain_a/series_000_event_5,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,2,4,6,2,0.24778430073325142,0.06769306153012185,1.0972626265411887,0.9999999999999998,0.24778430073325142
domain_a/series_000_event_5,domain_a/series_000,middle_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,2,4,6,2,0.22978106605958293,0.05429748894658347,1.017538945477419,1.0,0.22978106605958293
domain_a/series_000_event_5,domain_a/series_000,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,6,2,0.03250529656369472,0.0014037902167600813,0.1439431270602433,1.0,0.03250529656369472
domain_a/series_000_event_5,domain_a/series_000,middle_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,2,4,6,2,0.22978106605958315,0.054297488946583594,1.0175389454774202,1.0,0.22978106605958315
domain_a/series_000_event_5,domain_a/series_000,suffix_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,4,6,6,2,0.12162166254778062,0.015473600970240562,0.5385769174906222,1.0,0.09551089524089473
domain_a/series_000_event_5,domain_a/series_000,suffix_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,4,6,6,2,0.26778466245225574,0.07762616069358833,1.1858301805251426,-1.0,0.19085914491145672
domain_a/series_000_event_5,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,4,6,6,2,0.13883048838105516,0.022124646358332285,0.614782719785726,1.0,0.08543814947171358
domain_a/series_000_event_5,domain_a/series_000,suffix_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,4,6,6,2,0.13883048838105516,0.022124646358332285,0.614782719785726,1.0,0.08543814947171358
domain_a/series_000_event_5,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,4,6,6,2,0.26778466245225574,0.07762616069358833,1.1858301805251426,-1.0,0.19085914491145672
domain_a/series_000_event_5,domain_a/series_000,suffix_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,4,6,6,2,0.12162166254778062,0.015473600970240562,0.5385769174906222,1.0,0.09551089524089473
domain_a/series_000_event_5,domain_a/series_000,suffix_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,4,6,6,2,0.13883048838105516,0.022124646358332285,0.614782719785726,1.0,0.08543814947171358
domain_a/series_000_event_5,domain_a/series_000,suffix_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,4,6,6,2,0.1054140989974095,0.018647887575281335,0.4668050025691095,1.0,0.018605370704422253
domain_a/series_000_event_5,domain_a/series_000,suffix_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,4,6,6,2,0.13883048838105516,0.022124646358332285,0.614782719785726,1.0,0.08543814947171358
domain_a/series_000_event_6,domain_a/series_000,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,5,9,14,2,0.3790993792995936,0.17796736093781318,0.5757111262056704,0.36849009782789277,0.2111367121623018
domain_a/series_000_event_6,domain_a/series_000,middle_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,5,9,14,2,0.4436916548909918,0.29540717454837656,0.6738027975600656,0.3428407407986195,0.713871068829717
domain_a/series_000_event_6,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,5,9,14,2,0.3456288663939885,0.20004286045972666,0.524881851003035,0.6232746945840745,0.5981809769988737
domain_a/series_000_event_6,domain_a/series_000,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,5,9,14,2,0.3456288663939885,0.20004286045972666,0.524881851003035,0.6232746945840745,0.5981809769988737
domain_a/series_000_event_6,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,5,9,14,2,0.43011437321228485,0.2444742332746318,0.6531839504901981,-0.07180381005126033,0.5898233993949875
domain_a/series_000_event_6,domain_a/series_000,middle_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,5,9,14,2,0.3790993792995936,0.17796736093781318,0.5757111262056704,0.36849009782789277,0.2111367121623018
domain_a/series_000_event_6,domain_a/series_000,middle_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,5,9,14,2,0.3456288663939885,0.20004286045972666,0.524881851003035,0.6232746945840745,0.5981809769988737
domain_a/series_000_event_6,domain_a/series_000,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,5,9,14,2,0.27274924186035354,0.10301785097118711,0.41420477525781924,0.925034286341188,0.4374630244150748
