event_id,series_id,mask_policy,method,synthesis_method,donor_policy,mask_start,mask_end,event_length,num_donors,masked_region_MAE,masked_region_MSE,normalized_MAE_by_event_std,shape_correlation,boundary_continuity_error
domain_c/series_002_event_6,domain_c/series_002,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.15316763855858562,0.041108014274395976,0.36718932107658814,1.0,0.15316763855858562
domain_c/series_002_event_6,domain_c/series_002,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.15316763855858562,0.041108014274395976,0.36718932107658814,1.0,0.15316763855858562
domain_c/series_002_event_6,domain_c/series_002,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.08727288546114109,0.00939543265509482,0.20921959666182344,1.0,0.08727288546114109
domain_c/series_002_event_7,domain_c/series_002,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.295016394212134,0.09638114610939383,0.5460259445274751,1.0,0.295016394212134
domain_c/series_002_event_7,domain_c/series_002,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.295016394212134,0.09638114610939383,0.5460259445274751,1.0,0.295016394212134
domain_c/series_002_event_7,domain_c/series_002,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.1908707431092942,0.045408447513637,0.3532697837597896,1.0,0.1908707431092942
domain_c/series_002_event_8,domain_c/series_002,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,6,3,0.6870736001303488,0.5190002655436627,1.459666451561691,1.0,0.6870736001303489
domain_c/series_002_event_8,domain_c/series_002,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,6,3,0.6870736001303488,0.5190002655436627,1.459666451561691,1.0,0.6870736001303489
domain_c/series_002_event_8,domain_c/series_002,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,6,3,0.5156414192630709,0.3235515117636314,1.0954641258100568,1.0,0.5156414192630709
domain_c/series_005_event_0,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.10753178235383531,0.011667105631363625,0.9052472639033015,-1.0,0.10753178235383531
domain_c/series_005_event_0,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.10753178235383531,0.011667105631363625,0.9052472639033015,-1.0,0.10753178235383531
domain_c/series_005_event_0,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.10692555697268546,0.011551894026759883,0.9001438065292866,-1.0,0.10692555697268546
domain_c/series_005_event_1,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.039845882678546385,0.002746349668512814,0.0944026351434713,1.0,0.039845882678546385
domain_c/series_005_event_1,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.039845882678546385,0.002746349668512814,0.0944026351434713,1.0,0.039845882678546385
domain_c/series_005_event_1,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.0720097312374195,0.007815616407978699,0.17060503941215577,1.0,0.0720097312374195
domain_c/series_005_event_2,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,7,3,0.025580649020312318,0.0007813720403510994,0.08651122495824537,1.0,0.025580649020312318
domain_c/series_005_event_2,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,7,3,0.025580649020312318,0.0007813720403510994,0.08651122495824537,1.0,0.025580649020312318
domain_c/series_005_event_2,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,7,3,0.10447621443783417,0.01225324415114785,0.3533282241134867,1.0,0.10447621443783417
domain_c/series_005_event_3,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,6,3,0.30363877084307733,0.17452791326974212,0.5893354176158583,1.0,0.30363877084307733
domain_c/series_005_event_3,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,6,3,0.30363877084307733,0.17452791326974212,0.5893354176158583,1.0,0.30363877084307733
domain_c/series_005_event_3,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,6,3,0.18313696976249683,0.041792807920412206,0.3554523101783415,1.0,0.18313696976249683
domain_c/series_005_event_4,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.24505999527759137,0.0803569405119888,0.6325810850724796,-1.0,0.24505999527759137
domain_c/series_005_event_4,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.24505999527759137,0.0803569405119888,0.6325810850724796,-1.0,0.24505999527759137
domain_c/series_005_event_4,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.23465767825729766,0.06660335631550429,0.605729256480418,-1.0,0.23465767825729766
domain_c/series_005_event_5,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.7948624328823843,0.6847619848660074,2.5909068823206436,1.0,0.7948624328823843
domain_c/series_005_event_5,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.7948624328823843,0.6847619848660074,2.5909068823206436,1.0,0.7948624328823843
domain_c/series_005_event_5,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.6986030737593762,0.554106647696444,2.2771431092169276,1.0,0.6986030737593762
domain_c/series_005_event_6,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,6,3,0.3838145448670047,0.18475542733663086,0.8013012746505345,1.0,0.3838145448670047
domain_c/series_005_event_6,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,6,3,0.3838145448670047,0.18475542733663086,0.8013012746505345,1.0,0.3838145448670047
domain_c/series_005_event_6,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,6,3,0.3254370327569247,0.12294162881335112,0.6794247707756145,1.0,0.3254370327569247
domain_c/series_005_event_7,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.5202591367553282,0.27138529070557177,1.3451108635749336,-1.0,0.5202591367553282
domain_c/series_005_event_7,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.5202591367553282,0.27138529070557177,1.3451108635749336,-1.0,0.5202591367553282
domain_c/series_005_event_7,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.34566485048154516,0.1870713884249074,0.8937037577821446,1.0,0.34566485048154516
domain_c/series_005_event_8,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,7,3,0.16026573674938116,0.026241969872261135,0.22742101328337685,1.0,0.16026573674938116
domain_c/series_005_event_8,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,7,3,0.16026573674938116,0.026241969872261135,0.22742101328337685,1.0,0.16026573674938116
domain_c/series_005_event_8,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,7,3,0.15232195800900328,0.024910839384518976,0.21614859631467218,1.0,0.15232195800900328
domain_c/series_005_event_9,domain_c/series_005,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.6602344479976618,0.4462770287328265,2.2099347739696986,-0.9999999999999999,0.6602344479976618
domain_c/series_005_event_9,domain_c/series_005,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.6602344479976618,0.4462770287328265,2.2099347739696986,-0.9999999999999999,0.6602344479976618
domain_c/series_005_event_9,domain_c/series_005,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.6076221599205764,0.369868740392746,2.0338310803313533,0.9999999999999999,0.6076221599205764
domain_c/series_008_event_0,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.19330819812406963,0.04082646265075182,0.443166115318899,1.0,0.19330819812406963
domain_c/series_008_event_0,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.19330819812406963,0.04082646265075182,0.443166115318899,1.0,0.19330819812406963
domain_c/series_008_event_0,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.06527941205684562,0.004963529852717336,0.14965544002932704,1.0,0.06527941205684562
domain_c/series_008_event_1,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.4813971839023199,0.321126046477046,1.2844575147178425,-1.0,0.4813971839023199
domain_c/series_008_event_1,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.4813971839023199,0.321126046477046,1.2844575147178425,-1.0,0.4813971839023199
domain_c/series_008_event_1,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.04578207322362915,0.0033319124672389457,0.12215511423387367,0.9999999999999999,0.04578207322362915
domain_c/series_008_event_2,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.5914491455584197,0.377086384170112,1.0814181980281976,0.9999999999999998,0.5914491455584197
domain_c/series_008_event_2,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.5914491455584197,0.377086384170112,1.0814181980281976,0.9999999999999998,0.5914491455584197
domain_c/series_008_event_2,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.294608750023978,0.08683910179020353,0.5386689049545701,1.0,0.294608750023978
domain_c/series_008_event_3,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,7,3,1.3335192632409776,1.9358132841254734,2.2680817841640715,-1.0,1.3335192632409776
domain_c/series_008_event_3,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,7,3,1.3335192632409776,1.9358132841254734,2.2680817841640715,-1.0,1.3335192632409776
domain_c/series_008_event_3,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,7,3,1.0263740737015121,1.057990847653223,1.7456818243802164,1.0,1.0263740737015121
domain_c/series_008_event_4,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.2201354108732505,0.07171200586593426,0.36996115494920573,1.0,0.2201354108732505
domain_c/series_008_event_4,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.2201354108732505,0.07171200586593426,0.36996115494920573,1.0,0.2201354108732505
domain_c/series_008_event_4,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.2851866544542009,0.08945677881091627,0.4792867428254219,1.0,0.2851866544542009
domain_c/series_008_event_5,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.40168360562986805,0.1812136374293394,0.8155380524361674,1.0,0.40168360562986805
domain_c/series_008_event_5,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.40168360562986805,0.1812136374293394,0.8155380524361674,1.0,0.40168360562986805
domain_c/series_008_event_5,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.22072279438123332,0.07941671582223193,0.4481333948784759,1.0,0.22072279438123332
domain_c/series_008_event_6,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.4214866793127088,0.29374481146676057,0.5694688435776147,1.0,0.4214866793127088
domain_c/series_008_event_6,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.4214866793127088,0.29374481146676057,0.5694688435776147,1.0,0.4214866793127088
domain_c/series_008_event_6,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.4894164535104406,0.30790854950290925,0.661248469970435,1.0,0.4894164535104406
domain_c/series_008_event_7,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.18140954726849534,0.041009509204171526,0.5975789000305833,1.0,0.18140954726849534
domain_c/series_008_event_7,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.18140954726849534,0.041009509204171526,0.5975789000305833,1.0,0.18140954726849534
domain_c/series_008_event_7,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.17768764198088283,0.032027203406968074,0.5853186187979883,1.0,0.17768764198088283
domain_c/series_008_event_8,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.6967646720876868,0.4993117770873875,1.2797793745255444,1.0,0.6967646720876867
domain_c/series_008_event_8,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.6967646720876868,0.4993117770873875,1.2797793745255444,1.0,0.6967646720876867
domain_c/series_008_event_8,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.12958943532427247,0.021653368996931335,0.2380228119021862,1.0,0.12958943532427247
domain_c/series_008_event_9,domain_c/series_008,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,6,3,0.24249489399968416,0.07436637670587357,0.5388261031383701,1.0,0.24249489399968416
domain_c/series_008_event_9,domain_c/series_008,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,6,3,0.24249489399968416,0.07436637670587357,0.5388261031383701,1.0,0.24249489399968416
domain_c/series_008_event_9,domain_c/series_008,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,6,3,0.2007262112434951,0.049370085392153124,0.44601566828125716,1.0,0.2007262112434951
domain_c/series_011_event_0,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.48161074693480277,0.2319711102765302,1.238918516692357,0.9999999999999999,0.48161074693480277
domain_c/series_011_event_0,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.48161074693480277,0.2319711102765302,1.238918516692357,0.9999999999999999,0.48161074693480277
domain_c/series_011_event_0,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.502012819320669,0.25835227462179977,1.2914017833524534,0.0,0.502012819320669
domain_c/series_011_event_1,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,5,9,14,3,1.0410978252076863,1.5366556020369573,1.152274622051497,0.895957617335669,0.6782262215061501
domain_c/series_011_event_1,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,5,9,14,3,1.0410978252076863,1.5366556020369573,1.152274622051497,0.895957617335669,0.6782262215061501
domain_c/series_011_event_1,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,5,9,14,3,0.8575689940161617,0.9067314110032809,0.9491471065804314,0.9467028772494128,0.7098699793294783
domain_c/series_011_event_2,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.1638480731727563,0.031988160546322045,0.26565450709743355,-0.9999999999999998,0.1638480731727563
domain_c/series_011_event_2,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.1638480731727563,0.031988160546322045,0.26565450709743355,-0.9999999999999998,0.1638480731727563
domain_c/series_011_event_2,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.1758615454779161,0.03121395386799258,0.28513250889481173,0.9999999999999998,0.17586154547791621
domain_c/series_011_event_3,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,1,3,5,3,0.3509257401363415,0.22586327665372494,0.6122141138338534,-1.0,0.3509257401363415
domain_c/series_011_event_3,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,1,3,5,3,0.3509257401363415,0.22586327665372494,0.6122141138338534,-1.0,0.3509257401363415
domain_c/series_011_event_3,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,1,3,5,3,0.3387662129598129,0.14330291946131066,0.5910009815280702,1.0,0.3387662129598129
domain_c/series_011_event_4,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.5376378448226642,0.33431885631629493,0.6286749136232429,1.0,0.5376378448226642
domain_c/series_011_event_4,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.5376378448226642,0.33431885631629493,0.6286749136232429,1.0,0.5376378448226642
domain_c/series_011_event_4,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.38653761969474676,0.15034130445003982,0.4519892098627891,1.0,0.38653761969474676
domain_c/series_011_event_5,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.5112271388550165,0.26569554356579217,1.4460957043943037,0.9999999999999997,0.5112271388550165
domain_c/series_011_event_5,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.5112271388550165,0.26569554356579217,1.4460957043943037,0.9999999999999997,0.5112271388550165
domain_c/series_011_event_5,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.09277289187364568,0.008607942280976683,0.2624244102595724,0.0,0.09277289187364568
domain_c/series_011_event_6,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,7,3,0.17814086078002966,0.0320000424282399,0.22563193408896476,1.0,0.17814086078002966
domain_c/series_011_event_6,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,7,3,0.17814086078002966,0.0320000424282399,0.22563193408896476,1.0,0.17814086078002966
domain_c/series_011_event_6,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,7,3,0.02362581625516702,0.0008002103518309754,0.029924289086411756,1.0,0.02362581625516702
domain_c/series_011_event_7,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,7,3,0.6462613186345769,0.4429405620048046,1.2227688843965105,1.0,0.6462613186345769
domain_c/series_011_event_7,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,2,4,7,3,0.6462613186345769,0.4429405620048046,1.2227688843965105,1.0,0.6462613186345769
domain_c/series_011_event_7,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,2,4,7,3,0.3698578870313334,0.15719022044700284,0.6997954277475108,0.9999999999999999,0.3698578870313334
domain_c/series_011_event_8,domain_c/series_011,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,3,5,8,3,0.14369764684020658,0.02904560847744687,0.20075882411757467,1.0,0.14369764684020658
domain_c/series_011_event_8,domain_c/series_011,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,3,5,8,3,0.14369764684020658,0.02904560847744687,0.20075882411757467,1.0,0.14369764684020658
domain_c/series_011_event_8,domain_c/series_011,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,3,5,8,3,0.01900848779858011,0.00037498528451167343,0.026556605084422705,1.0,0.01900848779858011
domain_c/series_014_event_0,domain_c/series_014,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,2,4,7,3,0.7005062446749628,0.5032952966947258,1.826195503705359,1.0,0.7005062446749628
